date,l,m,h,na,sum
2021-01-20,4,1,0,0,5
2021-01-21,8,1,0,0,9
2021-01-22,5,0,0,0,5
2021-01-24,1,0,0,0,1
2021-01-25,12,0,0,0,12
2021-01-26,10,0,0,0,10
2021-01-27,2,0,0,0,2
2021-01-28,1,0,0,0,1
2021-01-29,3,0,0,0,3
2021-01-30,4,0,0,0,4
2021-01-31,29,0,0,0,29
2021-02-01,5,10,0,0,15
2021-02-02,13,10,0,0,23
2021-02-03,23,2,0,0,25
2021-02-04,2,0,0,0,2
2021-02-05,22,1,0,0,23
2021-02-06,8,0,0,0,8
2021-02-07,38,0,0,0,38
2021-02-08,29,0,0,0,29
2021-02-09,57,0,0,0,57
2021-02-10,44,0,0,0,44
2021-02-11,54,0,0,0,54
2021-02-12,11,0,0,0,11
2021-02-14,77,0,0,0,77
2021-02-15,8,1,0,0,9
2021-02-16,69,2,0,0,71
2021-02-17,6,0,0,0,6
2021-02-18,21,2,0,0,23
2021-02-19,26,4,0,0,30
2021-02-20,17,3,0,0,20
2021-02-21,2,0,0,0,2
2021-02-22,7,0,0,0,7
2021-02-23,11,1,0,0,12
2021-02-24,84,2,0,0,86
2021-02-25,65,1,0,0,66
2021-02-26,42,1,0,0,43
2021-02-27,68,1,0,0,69
2021-02-28,39,0,0,0,39
2021-03-01,4,0,0,0,4
2021-03-02,16,2,0,0,18
2021-03-03,93,1,0,0,94
2021-03-04,150,1,0,0,151
2021-03-05,55,1,0,0,56
2021-03-06,305,5,1,0,311
2021-03-07,611,8,1,0,620
2021-03-08,102,2,0,0,104
2021-03-09,58,1,0,0,59
2021-03-10,159,0,0,0,159
2021-03-11,158,0,0,0,158
2021-03-12,117,0,0,0,117
2021-03-13,58,0,0,0,58
2021-03-14,84,2,0,0,86
2021-03-15,68,2,0,0,70
2021-03-16,73,1,0,0,74
2021-03-17,151,2,0,0,153
2021-03-18,115,1,0,0,116
2021-03-19,82,1,0,0,83
2021-03-20,146,2,0,0,148
2021-03-21,102,0,0,0,102
2021-03-22,92,9,0,0,101
2021-03-23,65,1,0,0,66
2021-03-24,82,2,0,0,84
2021-03-25,167,0,0,0,167
2021-03-26,217,5,1,0,223
2021-03-27,249,9,1,0,259
2021-03-28,200,15,1,0,216
2021-03-29,153,5,0,0,158
2021-03-30,126,5,0,0,131
2021-03-31,139,29,3,0,171
2021-04-01,194,29,11,0,234
2021-04-02,180,8,0,0,188
2021-04-03,158,59,2,0,219
2021-04-04,240,18,1,0,259
2021-04-05,185,21,0,0,206
2021-04-06,138,4,0,0,142
2021-04-07,206,1,0,0,207
2021-04-08,120,13,0,0,133
2021-04-09,109,0,0,0,109
2021-04-10,148,81,3,0,232
2021-04-11,153,131,0,0,284
2021-04-12,179,125,0,0,304
2021-04-13,164,39,0,0,203
2021-04-14,260,75,1,0,336
2021-04-15,273,19,0,0,292
2021-04-16,175,39,0,0,214
2021-04-17,125,119,2,0,246
2021-04-18,151,24,1,0,176
2021-04-19,273,23,0,0,296
2021-04-20,131,39,3,0,173
2021-04-21,133,35,0,0,168
2021-04-22,188,66,0,0,254
2021-04-23,126,67,0,0,193
2021-04-24,167,69,2,0,238
2021-04-25,141,138,1,0,280
2021-04-26,108,125,0,0,233
2021-04-27,199,249,4,0,452
2021-04-28,257,229,2,0,488
2021-04-29,83,168,11,0,262
2021-04-30,154,164,25,0,343
2021-05-01,232,103,79,0,414
2021-05-02,96,116,0,0,212
2021-05-03,75,145,8,0,228
2021-05-04,163,144,23,0,330
2021-05-05,100,138,18,0,256
2021-05-06,131,58,2,0,191
2021-05-07,194,102,1,0,297
2021-05-08,316,40,0,0,356
2021-05-09,98,111,0,0,209
2021-05-10,200,77,2,0,279
2021-05-11,248,112,0,0,360
2021-05-12,190,32,2,0,224
2021-05-13,41,8,0,0,49
2021-05-14,133,11,0,0,144
2021-05-15,165,50,5,0,220
2021-05-16,144,17,0,0,161
2021-05-17,184,34,8,0,226
2021-05-18,215,82,4,0,301
2021-05-19,202,75,2,0,279
2021-05-20,331,95,3,0,429
2021-05-21,386,95,3,0,484
2021-05-22,249,36,1,0,286
2021-05-23,321,26,3,0,350
2021-05-24,158,48,2,0,208
2021-05-25,241,49,3,0,293
2021-05-26,284,39,16,0,339
2021-05-27,177,33,14,0,224
2021-05-28,162,95,0,0,257
2021-05-29,134,44,4,0,182
2021-05-30,135,5,0,0,140
2021-05-31,97,8,0,0,105
2021-06-01,196,7,0,0,203
2021-06-02,255,21,0,0,276
2021-06-03,116,33,0,0,149
2021-06-04,283,15,0,0,298
2021-06-05,94,6,0,0,100
2021-06-06,225,45,0,0,270
2021-06-07,362,30,0,0,392
2021-06-08,467,53,1,0,521
2021-06-09,656,33,2,0,691
2021-06-10,602,18,1,0,621
2021-06-11,423,67,1,0,491
2021-06-12,570,68,3,0,641
2021-06-13,595,75,9,0,679
2021-06-14,522,141,16,0,679
2021-06-15,336,103,85,0,524
2021-06-16,158,335,54,0,547
2021-06-17,289,381,53,0,723
2021-06-18,452,231,0,0,683
2021-06-19,369,190,4,0,563
2021-06-20,242,152,0,0,394
2021-06-21,292,8,3,0,303
2021-06-22,262,107,5,0,374
2021-06-23,476,147,6,0,629
2021-06-24,376,122,1,0,499
2021-06-25,171,54,1,0,226
2021-06-26,235,47,4,0,286
2021-06-27,161,46,8,0,215
2021-06-28,64,32,4,0,100
2021-06-29,116,30,6,0,152
2021-06-30,144,55,15,0,214
2021-07-01,223,81,54,0,358
2021-07-02,142,147,92,0,381
2021-07-03,252,239,142,0,633
2021-07-04,518,234,9,0,761
2021-07-05,308,155,4,0,467
2021-07-06,384,219,4,0,607
2021-07-07,445,133,8,0,586
2021-07-08,485,47,14,0,546
2021-07-09,457,58,50,0,565
2021-07-10,297,78,145,0,520
2021-07-11,306,204,97,0,607
2021-07-12,12,154,433,0,599
2021-07-13,16,408,372,0,796
2021-07-14,131,339,386,0,856
2021-07-15,284,435,153,0,872
2021-07-16,381,264,163,0,808
2021-07-17,195,198,226,0,619
2021-07-18,257,303,136,0,696
2021-07-19,126,212,290,0,628
2021-07-20,281,412,123,0,816
2021-07-21,259,188,418,0,865
2021-07-22,209,179,394,0,782
2021-07-23,338,367,36,0,741
2021-07-24,377,176,106,0,659
2021-07-25,418,225,119,0,762
2021-07-26,267,244,218,0,729
2021-07-27,375,317,125,0,817
2021-07-28,331,180,224,0,735
2021-07-29,353,311,113,0,777
2021-07-30,236,329,136,0,701
2021-07-31,15,462,217,0,694
2021-08-01,34,388,296,0,718
2021-08-02,364,243,157,0,764
2021-08-03,442,249,265,0,956
2021-08-04,359,300,330,0,989
2021-08-05,364,332,246,0,942
2021-08-06,324,323,219,0,866
2021-08-07,412,119,172,0,703
2021-08-08,309,324,184,0,817
2021-08-09,294,277,188,0,759
2021-08-10,282,275,273,0,830
2021-08-11,313,297,110,0,720
2021-08-12,394,269,58,0,721
2021-08-13,674,83,107,0,864
2021-08-14,566,53,170,0,789
2021-08-15,461,115,207,0,783
2021-08-16,300,156,97,0,553
2021-08-17,300,179,237,0,716
2021-08-18,234,249,201,0,684
2021-08-19,352,253,61,0,666
2021-08-20,399,100,98,0,597
2021-08-21,474,62,123,0,659
2021-08-22,307,44,10,0,361
2021-08-23,342,92,28,0,462
2021-08-24,409,187,93,0,689
2021-08-25,493,85,146,0,724
2021-08-26,382,193,6,0,581
2021-08-27,432,186,38,0,656
2021-08-28,383,79,93,0,555
2021-08-29,308,22,28,0,358
2021-08-30,146,119,68,0,333
2021-08-31,384,121,67,0,572
2021-09-01,255,107,157,0,519
2021-09-02,120,170,109,0,399
2021-09-03,215,96,63,0,374
2021-09-04,294,131,50,0,475
2021-09-05,281,101,64,0,446
2021-09-06,389,162,75,0,626
2021-09-07,406,63,161,0,630
2021-09-08,465,86,131,0,682
2021-09-09,309,167,311,0,787
2021-09-10,98,1,697,0,796
2021-09-11,336,177,239,0,752
2021-09-12,240,224,327,0,791
2021-09-13,296,154,333,0,783
2021-09-14,340,125,76,0,541
2021-09-15,410,58,22,0,490
2021-09-16,411,57,0,0,468
2021-09-17,485,32,18,0,535
2021-09-18,501,42,13,0,556
2021-09-19,272,232,47,0,551
2021-09-20,385,41,4,0,430
2021-09-21,212,38,6,0,256
2021-09-22,130,25,5,0,160
2021-09-23,136,39,16,0,191
2021-09-24,188,42,25,0,255
2021-09-25,166,22,23,0,211
2021-09-26,161,23,27,0,211
2021-09-27,268,39,22,0,329
2021-09-28,338,172,63,0,573
2021-09-29,417,93,25,0,535
2021-09-30,631,19,1,0,651
2021-10-01,623,114,11,0,748
2021-10-02,374,13,15,0,402
2021-10-03,341,28,45,0,414
2021-10-04,222,52,27,0,301
2021-10-05,345,45,73,0,463
2021-10-06,341,86,33,0,460
2021-10-07,170,87,23,0,280
2021-10-08,267,19,5,0,291
2021-10-09,211,22,13,0,246
2021-10-10,311,12,3,0,326
2021-10-11,162,2,1,0,165
2021-10-12,18,0,0,0,18
2021-10-13,86,1,1,0,88
2021-10-14,19,1,1,0,21
2021-10-15,118,1,0,0,119
2021-10-16,124,0,0,0,124
2021-10-17,77,0,0,0,77
2021-10-18,12,0,0,0,12
2021-10-19,33,1,0,0,34
2021-10-20,22,1,0,0,23
2021-10-21,4,0,0,0,4
2021-10-22,34,0,0,0,34
2021-10-23,15,0,0,0,15
2021-10-24,35,0,0,0,35
2021-10-25,53,2,0,0,55
2021-10-26,4,1,0,0,5
2021-10-27,59,0,0,0,59
2021-10-28,24,0,0,0,24
2021-10-29,18,1,0,0,19
2021-10-30,51,1,0,0,52
2021-10-31,82,1,0,0,83
2021-11-01,42,1,0,0,43
2021-11-02,56,0,0,0,56
2021-11-03,27,1,0,0,28
2021-11-04,6,1,0,0,7
2021-11-05,3,1,0,0,4
2021-11-06,50,0,0,0,50
2021-11-07,5,0,0,0,5
2021-11-08,59,0,0,0,59
2021-11-09,83,0,0,0,83
2021-11-10,115,0,0,0,115
2021-11-11,3,0,0,0,3
2021-11-12,40,0,0,0,40
2021-11-13,3,0,0,0,3
2021-11-14,17,0,0,0,17
2021-11-15,15,0,0,0,15
2021-11-16,19,0,0,0,19
2021-11-17,65,0,0,0,65
2021-11-18,67,0,0,0,67
2021-11-19,74,0,0,0,74
2021-11-20,49,1,0,0,50
2021-11-21,67,0,0,0,67
2021-11-22,8,0,0,0,8
2021-11-23,5,1,0,0,6
2021-11-24,4,0,0,0,4
2021-11-25,18,0,0,0,18
2021-11-26,6,1,0,0,7
2021-11-27,5,0,0,0,5
2021-11-28,1,0,0,0,1
2021-11-29,11,2,0,0,13
2021-11-30,22,3,0,0,25
2021-12-01,18,1,0,0,19
2021-12-02,45,0,0,0,45
2021-12-03,35,0,0,0,35
2021-12-04,26,0,0,0,26
2021-12-05,64,1,0,0,65
2021-12-06,45,1,0,0,46
2021-12-07,5,0,0,0,5
2021-12-08,4,0,0,0,4
2021-12-09,2,0,0,0,2
2021-12-10,6,0,0,0,6
2021-12-11,25,0,0,0,25
2021-12-12,21,0,0,0,21
2021-12-13,20,0,0,0,20
2021-12-14,23,1,0,0,24
2021-12-15,8,0,0,0,8
2021-12-16,6,0,0,0,6
2021-12-17,1,0,0,0,1
2021-12-18,1,0,0,0,1
2021-12-19,34,0,0,0,34
2021-12-20,1,0,0,0,1
2021-12-21,3,0,0,0,3
2021-12-22,5,0,1,0,6
2021-12-23,5,0,0,0,5
2021-12-24,43,0,0,0,43
2021-12-25,49,0,0,0,49
2021-12-26,68,0,0,0,68
2021-12-28,45,0,0,0,45
2021-12-29,51,0,0,0,51
2021-12-30,107,0,0,0,107
2021-12-31,113,0,0,0,113
2022-01-01,115,0,0,0,115
2022-01-02,91,1,0,0,92
2022-01-03,58,0,0,0,58
2022-01-04,98,2,0,0,100
2022-01-05,64,2,0,0,66
2022-01-06,86,0,0,0,86
2022-01-07,101,5,0,0,106
2022-01-08,101,6,0,0,107
2022-01-09,40,0,0,0,40
2022-01-10,24,1,0,0,25
2022-01-11,3,1,0,0,4
2022-01-12,4,0,0,0,4
2022-01-13,70,3,0,0,73
2022-01-14,46,8,0,0,54
2022-01-15,153,6,0,0,159
2022-01-16,97,1,0,0,98
2022-01-17,97,3,0,0,100
2022-01-18,46,3,0,0,49
2022-01-19,46,1,0,0,47
2022-01-20,47,0,0,0,47
2022-01-21,52,1,0,0,53
2022-01-22,39,3,1,0,43
2022-01-23,95,7,2,0,104
2022-01-24,55,4,1,0,60
2022-01-25,25,2,0,0,27
2022-01-26,82,4,0,0,86
2022-01-27,109,3,0,0,112
2022-01-28,53,4,0,0,57
2022-01-29,89,7,0,0,96
2022-01-30,118,7,0,0,125
2022-01-31,131,3,0,0,134
2022-02-01,127,14,0,0,141
2022-02-02,32,0,0,0,32
2022-02-03,103,1,1,0,105
2022-02-04,54,2,0,0,56
2022-02-05,15,1,0,0,16
2022-02-06,16,0,0,0,16
2022-02-07,96,0,0,0,96
2022-02-08,83,2,0,0,85
2022-02-09,127,5,0,0,132
2022-02-10,116,16,0,0,132
2022-02-11,169,8,0,0,177
2022-02-12,154,10,0,0,164
2022-02-13,25,5,0,0,30
2022-02-14,47,4,0,0,51
2022-02-15,280,16,0,0,296
2022-02-16,214,36,0,0,250
2022-02-17,175,31,0,0,206
2022-02-18,198,1,0,0,199
2022-02-19,124,1,0,0,125
2022-02-20,199,0,0,0,199
2022-02-21,183,9,0,0,192
2022-02-22,208,45,0,0,253
2022-02-23,160,68,0,0,228
2022-02-24,239,41,0,0,280
2022-02-25,170,41,0,0,211
2022-02-26,196,72,0,0,268
2022-02-27,169,33,0,0,202
2022-02-28,186,2,0,0,188
2022-03-01,146,6,0,0,152
2022-03-02,416,21,1,0,438
2022-03-03,332,114,3,0,449
2022-03-04,204,83,0,0,287
2022-03-05,396,66,1,0,463
2022-03-06,236,42,0,0,278
2022-03-07,99,35,0,0,134
2022-03-08,106,55,0,0,161
2022-03-09,159,47,0,0,206
2022-03-10,168,33,0,0,201
2022-03-11,125,66,1,0,192
2022-03-12,150,66,1,0,217
2022-03-13,153,42,1,0,196
2022-03-14,306,72,0,0,378
2022-03-15,444,0,0,0,444
2022-03-16,375,18,0,0,393
2022-03-17,446,71,0,0,517
2022-03-18,408,119,0,0,527
2022-03-19,296,99,0,0,395
2022-03-20,360,101,4,0,465
2022-03-21,217,28,0,0,245
2022-03-22,238,27,0,0,265
2022-03-23,253,5,0,0,258
2022-03-24,130,28,0,0,158
2022-03-25,285,213,1,0,499
2022-03-26,372,151,2,0,525
2022-03-27,431,114,3,0,548
2022-03-28,227,33,0,0,260
2022-03-29,266,19,0,0,285
2022-03-30,295,116,2,0,413
2022-03-31,195,127,5,0,327
2022-04-01,266,138,1,0,405
2022-04-02,340,124,0,0,464
2022-04-03,56,2,0,0,58
2022-04-04,308,19,0,0,327
2022-04-05,327,38,0,0,365
2022-04-06,164,0,0,0,164
2022-04-07,456,10,0,0,466
2022-04-08,264,127,5,0,396
2022-04-09,325,103,1,0,429
2022-04-10,381,160,0,0,541
2022-04-11,323,59,0,0,382
2022-04-12,296,54,1,0,351
2022-04-13,358,78,2,0,438
2022-04-14,276,129,1,0,406
2022-04-15,435,154,1,0,590
2022-04-16,188,139,2,0,329
2022-04-17,295,87,3,0,385
2022-04-18,403,42,0,0,445
2022-04-19,222,106,0,0,328
2022-04-20,129,153,7,0,289
2022-04-21,273,175,2,0,450
2022-04-22,404,140,8,0,552
2022-04-23,396,107,1,0,504
2022-04-24,355,4,0,0,359
2022-04-25,54,35,1,0,90
2022-04-26,247,4,0,0,251
2022-04-27,136,3,0,0,139
2022-04-28,553,86,0,0,639
2022-04-29,600,111,3,0,714
2022-04-30,424,123,10,0,557
2022-05-01,368,214,4,0,586
2022-05-02,201,1,1,0,203
2022-05-03,307,82,5,0,394
2022-05-04,375,102,0,0,477
2022-05-05,195,86,1,0,282
2022-05-06,317,162,3,0,482
2022-05-07,156,45,3,0,204
2022-05-08,303,74,0,0,377
2022-05-09,349,110,0,0,459
2022-05-10,340,291,3,0,634
2022-05-11,393,256,2,0,651
2022-05-12,395,393,1,0,789
2022-05-13,203,114,3,0,320
2022-05-14,417,152,6,0,575
2022-05-15,389,190,17,0,596
2022-05-16,674,190,13,0,877
2022-05-17,350,313,31,0,694
2022-05-18,241,404,4,0,649
2022-05-19,253,258,8,0,519
2022-05-20,423,172,1,0,596
2022-05-21,471,162,9,0,642
2022-05-22,277,110,22,0,409
2022-05-23,103,63,0,0,166
2022-05-24,61,54,0,0,115
2022-05-25,167,64,0,0,231
2022-05-26,96,96,3,0,195
2022-05-27,226,132,4,0,362
2022-05-28,280,102,7,0,389
2022-05-29,368,63,0,0,431
2022-05-30,482,75,0,0,557
2022-05-31,477,53,0,0,530
2022-06-01,645,49,1,0,695
2022-06-02,642,24,1,0,667
2022-06-03,204,72,1,0,277
2022-06-04,334,10,2,0,346
2022-06-05,263,118,1,0,382
2022-06-06,490,70,0,0,560
2022-06-07,339,103,2,0,444
2022-06-08,469,19,4,0,492
2022-06-09,401,11,11,0,423
2022-06-10,432,13,12,0,457
2022-06-11,450,24,14,0,488
2022-06-12,662,34,13,0,709
2022-06-13,673,38,9,0,720
2022-06-14,565,154,10,0,729
2022-06-15,514,95,26,0,635
2022-06-16,675,33,4,0,712
2022-06-17,115,841,29,0,985
2022-06-18,101,852,22,0,975
2022-06-19,730,76,0,0,806
2022-06-20,619,16,1,0,636
2022-06-21,616,87,3,0,706
2022-06-22,637,86,9,0,732
2022-06-23,526,200,0,0,726
2022-06-24,588,249,6,0,843
2022-06-25,582,208,7,0,797
2022-06-26,665,57,9,0,731
2022-06-27,544,24,8,0,576
2022-06-28,523,19,9,0,551
2022-06-29,664,24,15,0,703
2022-06-30,703,69,18,0,790
2022-07-01,520,63,26,0,609
2022-07-02,640,172,28,0,840
2022-07-03,724,87,30,0,841
2022-07-04,691,47,29,0,767
2022-07-05,569,58,45,0,672
2022-07-06,309,27,51,0,387
2022-07-07,438,49,32,0,519
2022-07-08,654,48,32,0,734
2022-07-09,661,32,28,0,721
2022-07-10,633,86,63,0,782
2022-07-11,700,98,69,0,867
2022-07-12,737,101,61,0,899
2022-07-13,615,96,25,0,736
2022-07-14,512,331,23,0,866
2022-07-15,586,279,20,0,885
2022-07-16,800,37,21,0,858
2022-07-17,823,28,34,0,885
2022-07-18,629,45,55,0,729
2022-07-19,581,148,42,0,771
2022-07-20,512,125,39,0,676
2022-07-21,871,47,4,0,922
2022-07-22,846,133,5,0,984
2022-07-23,708,240,9,0,957
2022-07-24,741,191,18,0,950
2022-07-25,88,18,3,0,109
2022-07-26,301,28,1,0,330
2022-07-27,291,0,5,0,296
2022-07-28,171,31,5,0,207
2022-07-29,251,31,5,0,287
2022-07-30,289,94,11,0,394
2022-07-31,280,190,56,0,526
2022-08-01,376,147,12,0,535
2022-08-02,407,82,3,0,492
2022-08-03,525,37,2,0,564
2022-08-04,592,53,7,0,652
2022-08-05,557,10,6,0,573
2022-08-06,343,20,3,0,366
2022-08-07,381,31,4,0,416
2022-08-08,347,46,12,0,405
2022-08-09,179,88,1,0,268
2022-08-10,481,48,2,0,531
2022-08-11,549,59,2,0,610
2022-08-12,550,7,0,0,557
2022-08-13,538,6,0,0,544
2022-08-14,450,31,1,0,482
2022-08-15,274,17,4,0,295
2022-08-16,606,140,5,0,751
2022-08-17,795,53,1,0,849
2022-08-18,749,39,5,0,793
2022-08-19,408,29,18,0,455
2022-08-20,488,100,27,0,615
2022-08-21,519,143,6,0,668
2022-08-22,337,35,3,0,375
2022-08-23,334,43,5,0,382
2022-08-24,414,39,11,0,464
2022-08-25,506,53,3,0,562
2022-08-26,445,138,9,0,592
2022-08-27,619,44,2,0,665
2022-08-28,584,16,6,0,606
2022-08-29,336,5,0,0,341
2022-08-30,528,11,8,0,547
2022-08-31,408,56,9,0,473
2022-09-01,159,157,13,0,329
2022-09-02,522,165,43,0,730
2022-09-03,597,28,75,0,700
2022-09-04,60,87,46,0,193
2022-09-05,176,139,13,0,328
2022-09-06,186,193,84,0,463
2022-09-07,501,158,29,0,688
2022-09-08,494,261,5,0,760
2022-09-09,390,332,30,0,752
2022-09-10,426,222,43,0,691
2022-09-11,372,100,60,0,532
2022-09-12,535,164,70,0,769
2022-09-13,1,0,0,0,1
2022-09-14,185,349,79,0,613
2022-09-15,256,383,1,0,640
2022-09-16,306,379,3,0,688
2022-09-17,324,271,3,0,598
2022-09-18,394,170,0,0,564
2022-09-19,471,123,1,0,595
2022-09-20,663,109,0,0,772
2022-09-21,644,67,0,0,711
2022-09-22,410,95,0,0,505
2022-09-23,309,103,3,0,415
2022-09-24,341,89,3,0,433
2022-09-25,263,17,0,0,280
2022-09-26,234,44,0,0,278
2022-09-27,327,23,0,0,350
2022-09-28,281,6,4,0,291
2022-09-29,275,11,2,0,288
2022-09-30,346,16,0,0,362
2022-10-01,410,5,2,0,417
2022-10-02,404,15,4,0,423
2022-10-03,342,40,0,0,382
2022-10-04,318,42,3,0,363
2022-10-05,366,33,1,0,400
2022-10-06,374,63,1,0,438
2022-10-07,279,43,1,0,323
2022-10-08,305,40,1,0,346
2022-10-09,404,14,4,0,422
2022-10-10,511,28,3,0,542
2022-10-11,660,37,12,0,709
2022-10-12,368,28,16,0,412
2022-10-13,305,66,23,0,394
2022-10-14,483,93,1,0,577
2022-10-15,519,54,10,0,583
2022-10-16,382,71,13,0,466
2022-10-17,215,25,11,0,251
2022-10-18,163,52,20,0,235
2022-10-19,216,68,23,0,307
2022-10-20,147,1,0,0,148
2022-10-21,263,79,1,0,343
2022-10-22,523,35,0,0,558
2022-10-23,314,0,0,0,314
2022-10-24,16,0,0,0,16
2022-10-25,15,0,0,0,15
2022-10-26,14,0,0,0,14
2022-10-27,17,0,0,0,17
2022-10-28,117,17,0,0,134
2022-10-29,117,18,0,0,135
2022-10-30,144,2,0,0,146
2022-10-31,195,0,0,0,195
2022-11-01,103,0,0,0,103
2022-11-02,326,0,0,0,326
2022-11-03,212,5,0,0,217
2022-11-04,275,25,0,0,300
2022-11-05,106,7,0,0,113
2022-11-06,94,0,0,0,94
2022-11-07,103,0,0,0,103
2022-11-08,101,2,0,0,103
2022-11-09,102,0,0,0,102
2022-11-10,179,0,0,0,179
2022-11-11,200,3,0,0,203
2022-11-12,146,0,0,0,146
2022-11-13,152,0,0,0,152
2022-11-14,91,0,0,0,91
2022-11-15,64,0,0,0,64
2022-11-16,105,8,0,0,113
2022-11-17,161,9,0,0,170
2022-11-18,156,5,0,0,161
2022-11-19,22,1,0,0,23
2022-11-20,37,0,0,0,37
2022-11-21,19,1,0,0,20
2022-11-22,49,1,0,0,50
2022-11-23,145,4,0,0,149
2022-11-24,25,0,0,0,25
2022-11-25,8,0,0,0,8
2022-11-26,18,0,0,0,18
2022-11-27,13,0,0,0,13
2022-11-28,11,0,0,0,11
2022-11-29,45,0,0,0,45
2022-11-30,59,3,0,0,62
2022-12-01,24,6,0,0,30
2022-12-02,41,1,0,0,42
2022-12-03,41,1,0,0,42
2022-12-04,43,0,0,0,43
2022-12-05,5,0,0,0,5
2022-12-06,2,0,0,0,2
2022-12-07,32,0,0,0,32
2022-12-08,149,0,0,0,149
2022-12-09,206,0,0,0,206
2022-12-10,147,0,0,0,147
2022-12-11,174,0,0,0,174
2022-12-12,84,0,0,0,84
2022-12-13,119,0,0,0,119
2022-12-14,101,3,0,0,104
2022-12-15,65,1,0,0,66
2022-12-16,122,0,0,0,122
2022-12-17,67,0,0,0,67
2022-12-18,44,0,0,0,44
2022-12-19,51,0,0,0,51
2022-12-20,62,0,0,0,62
2022-12-21,80,0,0,0,80
2022-12-22,39,0,0,0,39
2022-12-23,81,0,0,0,81
2022-12-24,62,0,0,0,62
2022-12-25,36,0,0,0,36
2022-12-26,28,0,0,0,28
2022-12-27,74,5,0,0,79
2022-12-28,36,0,0,0,36
2022-12-29,130,2,0,0,132
2022-12-30,60,0,0,0,60
2022-12-31,42,0,0,0,42
2023-01-01,90,0,0,0,90
2023-01-02,57,0,0,0,57
2023-01-03,110,0,0,0,110
2023-01-04,105,4,0,0,109
2023-01-05,78,9,0,0,87
2023-01-06,159,9,0,0,168
2023-01-07,179,1,0,0,180
2023-01-08,141,0,0,0,141
2023-01-09,212,2,0,0,214
2023-01-10,255,6,0,0,261
2023-01-11,264,13,0,0,277
2023-01-12,222,23,0,0,245
2023-01-13,176,51,1,0,228
2023-01-14,135,40,1,0,176
2023-01-15,152,0,0,0,152
2023-01-16,137,20,0,0,157
2023-01-17,222,17,0,0,239
2023-01-18,170,2,0,0,172
2023-01-19,197,9,0,0,206
2023-01-20,139,0,0,0,139
2023-01-21,59,14,0,0,73
2023-01-22,32,0,0,0,32
2023-01-23,115,14,0,0,129
2023-01-24,141,25,0,0,166
2023-01-25,137,21,0,0,158
2023-01-26,101,2,0,0,103
2023-01-27,105,12,0,0,117
2023-01-28,145,2,0,0,147
2023-01-29,134,1,0,0,135
2023-01-30,127,0,0,0,127
2023-01-31,210,10,0,0,220
2023-02-01,171,21,0,0,192
2023-02-02,172,25,0,0,197
2023-02-03,56,0,0,0,56
2023-02-04,87,2,0,0,89
2023-02-05,180,20,0,0,200
2023-02-06,166,9,0,0,175
2023-02-07,200,6,0,0,206
2023-02-08,214,37,0,0,251
2023-02-09,218,49,0,0,267
2023-02-10,207,10,0,0,217
2023-02-11,197,2,0,0,199
2023-02-12,170,1,0,0,171
2023-02-13,138,1,0,0,139
2023-02-14,189,47,0,0,236
2023-02-15,353,64,0,0,417
2023-02-16,205,17,0,0,222
2023-02-17,121,22,0,0,143
2023-02-18,237,35,0,0,272
2023-02-19,73,0,0,0,73
2023-02-20,310,18,0,0,328
2023-02-21,236,26,0,0,262
2023-02-22,412,51,0,0,463
2023-02-23,328,64,1,0,393
2023-02-24,289,1,0,0,290
2023-02-25,322,27,0,0,349
2023-02-26,444,18,1,0,463
2023-02-27,315,74,0,0,389
2023-02-28,344,180,2,0,526
2023-03-01,303,118,5,0,426
2023-03-02,284,130,5,0,419
2023-03-03,426,118,0,0,544
2023-03-04,287,133,0,0,420
2023-03-05,304,46,1,0,351
2023-03-06,263,130,2,0,395
2023-03-07,331,243,2,0,576
2023-03-08,337,210,0,0,547
2023-03-09,360,62,0,0,422
2023-03-10,283,119,0,0,402
2023-03-11,322,130,3,0,455
2023-03-12,339,100,10,0,449
2023-03-13,232,136,10,0,378
2023-03-14,202,122,10,0,334
2023-03-15,309,100,2,0,411
2023-03-16,224,15,0,0,239
2023-03-17,213,6,0,0,219
2023-03-18,183,87,0,0,270
2023-03-19,151,31,0,0,182
2023-03-20,168,12,0,0,180
2023-03-21,416,37,0,0,453
2023-03-22,125,0,0,0,125
2023-03-23,125,3,0,0,128
2023-03-24,408,34,0,0,442
2023-03-25,549,39,0,0,588
2023-03-26,446,28,0,0,474
2023-03-27,346,21,0,0,367
2023-03-28,285,130,0,0,415
2023-03-29,339,171,6,0,516
2023-03-30,434,113,6,0,553
2023-03-31,324,32,0,0,356
2023-04-01,421,51,1,0,473
2023-04-02,286,164,0,0,450
2023-04-03,325,161,0,0,486
2023-04-04,328,153,1,0,482
2023-04-05,323,116,5,0,444
2023-04-06,309,105,18,0,432
2023-04-07,269,160,5,0,434
2023-04-08,246,195,27,0,468
2023-04-09,487,77,4,0,568
2023-04-10,588,116,22,0,726
2023-04-11,660,111,20,0,791
2023-04-12,666,76,0,0,742
2023-04-13,635,137,1,0,773
2023-04-14,513,144,0,0,657
2023-04-15,551,116,22,0,689
2023-04-16,306,111,30,0,447
2023-04-17,107,171,21,0,299
2023-04-18,461,192,3,0,656
2023-04-19,198,177,15,0,390
2023-04-20,302,167,0,0,469
2023-04-21,326,159,5,0,490
2023-04-22,99,141,31,0,271
2023-04-23,97,152,42,0,291
2023-04-24,115,143,16,0,274
